,french,bassa
149,Le bavardage consiste en propos futiles sur les gens et sur leur vie.,Bahogi ba mbéna pôdôl biniñ bi bôt.
150,D’autres sont victimes de critiques et de bavardages malveillants de la part de leurs collègues.,Ba nyahal bape tole ba ñôm bo nsohi u bitembee i homa wap bôlô.
151,Pourquoi le bavardage est- il très dangereux ?,Inyuki hilégé hi nlôôha ba béba?
152,"14 Si un chrétien pense être victime d’une injustice, il devrait veiller à ne pas se livrer au bavardage.","14 Ngéda kristen i nhoñol le ba yé i boñ nye mam ma ma téé bé, a nlama yoñ matat le a kwo bañ hilégé."
153,"11, 12. a) Qu’est- ce que le bavardage, et comment peut- il devenir malveillant ?","11, 12.  Imbe ngéda i pôdôl bôt i nyila béba?"
154,"11 Le bavardage malveillant, la calomnie.",11 Hilégé ni minsohi.
155,Tout arbre qui ne produit pas de beaux fruits sera coupé et jeté au feu » .,"Jon hiki e i i num bé matam malam, ba nkit yo, ba leñ yo ikété hié.” —Matéô 3:7-10."
156,Nous avons également effectué des visites de filiale un peu partout dans le monde pour encourager les familles du Béthel et les missionnaires. Quel beau privilège !,"Di bi bana ki nsima i yuuga ngandak Bétel i nkoñ isi, inyu lédés mahaa ma Bétel, ni basañal ba tôbôtôbô ba ba bé lôl i biloñ bipe."
157,Une sœur d’Australie raconte : « Mon beau-père était très opposé à la vérité.,Sita yada i Ôstrélia i nkal le: “Isañ nlô wem a bé oo maliga ngandak.
158,"Par contre, si votre affection mutuelle s’est étiolée, c’est comme si tous les beaux objets avaient disparu progressivement de la maison ; votre mariage est aussi austère qu’un intérieur sans aucune décoration.","Ibale gwéha nan i nhoi, a yé wengoñle i gwom bi nlémés ndap nan bi nyoi yada yada. Ndap nan i yégle ndigi kiki ndap maéya."
159,Vous pourriez penser que les promesses qui sont décrites aux pages 4 et 5 de ce livre ne sont qu’un beau rêve.,"Hala a nla ba jam li ntomb i hoñol le, mam u ñañ munu mapep ma bisu ma kaat ini ma yé ndik eem."
160,Une femme israélite qui s’appelait Jokébed a accouché d’un beau petit garçon.,"Muda wada ikété Lôk Israel le Yôkébed, a bééna nkéñé man munlôm u u bé nlam ngandak."
161,Ils prennent soin de son beau troupeau.,"Tik yé bémba, ba ntôñ ni makénd;"
162,"2 La faculté de communiquer par le langage est un don de Jéhovah, Celui de qui vient “ tout beau don et tout présent parfait ”.",2 Ngap i pot mahop i yé likébla li nlôl bés yak Yéhôva nu a nti bés “hi likébla lilam ni hi likébla li yôni.”
163,"Certains deviennent orgueilleux parce qu’ils sont beaux, forts, populaires, qu’ils ont un talent musical ou que les autres les admirent.","Bôt bahogi ba nyila ngôk inyu bilama gwap, ngan yap, inyule ba nlôôha yi nsik, ba gwé ngui, tole inyu tel ikeñi ba gwé."
164,La rançon : le plus beau cadeau de Dieu,Binoñ —Likébla Likeñi Li Djob
165,"Beau don, cadeau précieux, à personne il n’est dû,","To kinje jam di mboñ, Di ga la bé somb niñ."
166,J’étais donc entouré de beaux exemples.,"* Jon, me bééna ngandak ndémbél me bé le me kôna."
167,"Tels de beaux arbres plantés près de sources,","Ngéda di nôgôl Yéhôva, Tata wés,"
168,"Par tes beaux dons, richesses inestimables.",Makébla moñ —hi ki kel ma nloo ñañga.
169,"Aujourd’hui, beaucoup de nos frères sont aussi de beaux exemples pour ce qui est de rester joyeux dans les épreuves.","Yak i len ini, di gwé ngandak dihéga di lôk kéé i bôda ni i bôlôm, i i bi tééda maséé map bisu bi mandutu."
170,"Qu’ils sont beaux pour Jéhovah,","Bôt balam ’nyu Yéhôva,"
171,Recherchons ce beau Royaume,"Nya yéña ndugi Ane Djob,"
172,"18 Quand on nous fait un beau cadeau, cela nous fait très plaisir.","18 Hoñol ki lelaa hala a yé le a tihba we, ngéda mut a ntéédana we loñge likébla."
173,"Jésus a dit : « Tout bon arbre produit de beaux fruits, mais tout arbre pourri produit des fruits sans valeur [...].","Yésu a kal le: “Hiki ee lam i num matam malam, ndi hiki ee be i num matam mabe . . ."
174,"» En d’autres termes, si une religion vient de Dieu, elle produira de beaux fruits, mais si elle vient de Satan, elle en produira de mauvais .","Hala wee, ibale ngim base i nlôl ni Djob i ga ti matam malam ndi ibale i nlôl ni Satan i ga ti matam mabe. —Matéô 7:15-20."
175,Et son beau Royaume aux cieux,"Inyu Djob jés, ni jôl jé."
176,Question : Qui a fait le plus beau des cadeaux ?,"Mbadga: Ikété ngiinda yosôna, njee a yé nti makébla nunkeñi?"
177,"Avoir une belle maison, de beaux vêtements","Ndap lam, bieñg bilam"
178,DIEU a un très beau projet pour les humains .,BITÉÉNE bi Djob inyu bôt ba binam bi yé hélha jam.
179,Quelles bénédictions ont- ils reçues ?,Bimbe bisai ba bi kôhna?
180,5 Des bénédictions pour Abraham et sa famille,5 Djob a nsayap Abraham ni lihaa jé
181,"1-3. a) Pourquoi Jéhovah aimait- il Salomon, et quelles bénédictions celui-ci a- t- il reçues ?","1-3.  Inyuki Yéhôva a bé gwés Salômô, bimbe bisai Salômô a bi kôhna?"
182,"18, 19. a) Comment les paroles de Rose et de Christopher montrent- elles que le baptême est un honneur qui apporte des bénédictions ?","18, 19.  Lelaa bibuk bi Rôsa ni Kristofa bi ñunda le i ba nsôblege i yé nsima u u nlona bisai?"
183,19. a) Quelle bénédiction est accordée à Hanna ?,19.  Bimbe bisai Hana a nkôs?
184,Mais à qui Jéhovah accorde- t- il son approbation* et sa bénédiction ?,"Ndi njee Yéhôva a ngwés, ni njee a ti bisai gwé?"
185,8 Continue de lutter pour recevoir la bénédiction de Jéhovah,8 Ke ni bisu i jo sañ inyu kôhna bisai bi Yéhôva
186,Est- ce principalement pour les bénédictions présentes et futures ?,Baa i yé téntén inyu bisai me gwé nano tole bi me ga bana i dilo di nlo?
187,la bénédiction de Dieu sur des projets théocratiques de construction ou sur des campagnes de prédication,Le Nyambe a sayap bôlô maoñ ni hônd likalô
188,Elle affirme que le travail et ses résultats sont une bénédiction.,I nkal le bôlô ni nsaa wé bi nlona bisai.
189,"Même si les sœurs âgées ne peuvent pas faire beaucoup de ces choses, elles aussi sont une bénédiction pour la congrégation.","To ibalemimañ mi bôda, mi nla bé ha bé boñ i ngandak mam di nsima hana, ndi mi ndi yii bisai inyu likoda."
190,Qui sait quelles bénédictions extraordinaires nous pourrions recevoir dans l’avenir ?,Njee a nyi bimbe bisai bi mbem bés i dilo di nlo?
191,Il a obtenu la grande récompense que nous recherchons nous aussi : l’approbation et la bénédiction de Jéhovah.,"Yakôb a bi kôs bibom bilam le yak bés di nyéñ bana, hala wee i lémél Yéhôva ni kôs bisai gwé."
192,Nous pouvons aussi « voir » nos bénédictions futures en nous concentrant sur les choses merveilleuses que Dieu promet à ceux qui s’efforcent de rester purs et de le servir fidèlement.,"Ba mbok ki ‘mis map ma miñem’ i ngii mam malam Nyambe a mbôñôl inyu bet ba mboñ biliya i tééda bomede mpubi, ni i téñbe i gwélél nye."
193,"Le mot « alors » du verset 12 signifie que les bénédictions qui suivent dans les versets 12 à 14 s’appliquent aux justes, à ceux qui demandent à être délivrés des méchants .","Ligwéélak li buk ini le “jon” i nlôñ 12, i nkobla le bisai bi bi noñ letee ni nlôñ 14, bi nyônôl bôt ba téé sép —bet ba gwé ngôñ le ba ‘sôñ bo ni le ba péyés bo’ i moo ma bibéba bi bôt ."
194,Combien nous chérissons ces bénédictions !,Di ndiihe bisai bi iloo héga!
195,b) Comment Hanna montre- t- elle qu’elle sait d’où vient cette bénédiction ?,Lelaa a ñunda le a nyi i het bisai bi bi nlôl nye?
196,"Grâce à la rançon, quelles bénédictions peut- on recevoir ?",Bimbe bisai di nla kôhna inyule Yésu a bi wo inyu yés?
197,"Plus important, notre obéissance fidèle aux commandements de Jéhovah, comme celui de prêcher, nous procure son approbation et sa bénédiction.","Jam lipe li nlôôha ba nseñ li yé le, ndéñbe yés i gwés mambén ma Yéhôva, yak ni noñ oda i yoñ ngaba i téé likalô, bi mboñ le di lémél Djob, di kôs ki bisai gwé."
198,"Mais puisqu’il n’avait pas accordé de valeur à ce qu’il avait, il ne pouvait pas se plaindre de ne pas recevoir la bénédiction réservée au fils aîné.","Ndi, a bé diihe bé i yom a bééna, jon a bééna bé kunde yo ki yo i tjelel ngéda a bi kôhna bé bisai bi man nu mañ."
199,"Le baptême procure de nombreuses bénédictions, mais il entraîne aussi des responsabilités.",Sôble i nyible bés njel i kôs ngandak bisai; i yé ki mbegee ikeñi.
200,"« Yona se réjoui[t] beaucoup », voyant probablement dans l’apparition miraculeuse de cette plante un signe de la bénédiction et de l’approbation divines.","Bibel i nkal le: “Yôna a kon maséé ngandak kiyaga” inyu e i, bebeg a ntehe ini hélha jam kiki bisai bi Djob."
201,"Mais grâce à la bénédiction de Dieu, les choses se sont améliorées.","Ndi mam ma bé lama héñha ndék ni ndék, mu kiki Djob a bi sayap bo."
202,Le deuxième nous rappelle comment rejeter les comportements qui pourraient nous priver des bénédictions que Jéhovah promet.,"Yigil i noñ ha, i mbigdaha bés lelaa di keñgle maboñok ma ma nsôñga bés i kôhna bisai bi Yéhôva a mbôn bés."
203,"Son royaume apportera de magnifiques bénédictions sur la terre, comme il l’a promis à Abraham.","Ane yé i ga lona bisai bi mbuma ñañ hana isi, kiki a bi bôn Abraham."
204,"Comme lui, nous souhaitons vraiment que les gens écoutent et « reste[nt] bel et bien en vie » (Ézéch.","Kiki Yéhôva, ngôñ yés yosôna i yé le bôt ba leege nwin u, kayéle ba ‘ke ni bisu i niñ.’"
205,"Bien sûr, « ce n’est pas ta faute », c’est plus facile à lire qu’à croire.","“Njom i ta bé yoñ,” i yé mbale le i kal hala i yé jam li ntomb. Ndi, i hémle bibuk bi, i yé nledek jam."
206,Que signifie mener à bien son propre salut « avec crainte et tremblement » ?,Kii i sal inyu tohi yés “ni woñi ni sehla” i nkobla?
207,"L’exemple du bon Samaritain, donné par Jésus, illustre bien ce qu’est la miséricorde.","Ngén Yésu a bi ti inyu loñge mut Samaria, i ntibil toñol kii i yé toi konangoo."
208,"Si tu choisis de faire cela, adresse- toi à lui bien avant le début de la réunion.","Ibale njel i yon u mpohol, u nlama tehe mankéé a nkena yigil ilole likoda li mbôdôl."
209,Les divertissements et les biens matériels n’occupent pas une grande place dans la vie de quelqu’un de mûr.,"Ndi, nhôôlak mut u mbok mahoñol mé momasôna i gwélél Yéhôva, u yoñok ki makidik malam i niñ yé."
210,Il veut que nous considérions la vie comme précieuse — aussi bien notre vie que la vie des autres .,"A gwé ngôñ le di diihe biniñ gwés —hala wee niñ yés yomede, ni i bôt bape. —Ñañal 11:9, 10."
211,CANTIQUE 20 Tu as donné ton Fils bien-aimé,HIÉMBI 20 U bi ti bés tik yoñ Man
212,"La Bible dit qu’à notre époque, de nouveau, Jéhovah va détruire ceux qui refusent de faire le bien.","Bibel i nkal le ngéda ipe i nke lo, Yéhôva a’ tjé i bet ba ntjél boñ mam ma té sép."
213,"« C’est important de bien faire savoir dès le début que nous sommes Témoins de Jéhovah et que notre mission première est de les aider spirituellement, et non matériellement, observe un ancien qui s’est occupé de nombreux réfugiés.","Mañ wada u u bi hôla ngandak bôt ba bi ke loñ yap ngwéé u nkal le: “I yé nseñ le di hoo yis bo le di yé Mbôgi Yéhôva, ni le njômbi yés bisu bisu i yé le di hôla bo i pes mbuu, ha i pes minsôn bé."
214,"Danièle avait commencé son service à plein temps en Bretagne, bien loin de sa région d’origine.","Danièle a bôdôl nson nsañal i mbai le Bretagne, haa ni lihaa jé."
215,Quelqu’un qui t’aime vraiment se permettrait- il de menacer ton bien-être physique et affectif ?,"Baa mut nu a ngwés toi we, a nla boñ we jam li li ga ôbôs nyuu yoñ, to boñ jam li li ga tééñga mahoñol moñ?"
216,Que peut- elle bien faire ?,Ndi kii Naômi a nla boñ?
217,"Il faut être bien habillé, mais il faut aussi éviter les extrêmes.","To hala kiki di nyéñ haba loñge, di nlama yi minwaa nwés.”"
218,Augmenter notre joie nous vaudra des bienfaits qui vont au-delà du sentiment de bien-être intérieur.,"I ngéda di ke ni bisu i hôlôs maséé ma Djob, di ga kôs bisai bi bi nloo i yom di nôgda."
219,Satan a prétendu que Dieu ne gouvernait pas bien et qu’il privait ses créatures de quelque chose de bon.,Satan a pééna le ane i Djob i yé njel i nlona biloñge bi mam inyu bet i ñénél.
220,Dieu nous a manifesté sa faveur imméritée de bien des manières,Di bi nôgda konangoo i mbuma ñañ i Djob ikété ngandak manjel
221,Es- tu persuadé que les normes morales de Dieu sont pour ton bien ?,Baa u nhémle le matiñ ma Djob ma yé inyu loñge yoñ?
222,"Nul doute que l’apôtre Jean a encouragé Gaïus et l’a rassuré, en lui disant que ce qu’il faisait était bien.","Ibabé pééna, ñôma Yôhanes a bi ti Gayô makénd, a kal ki nye le mam a yé boñ ma yé loñge."
223,Samuel a continué de faire le bien,Samuel a bi ke ni bisu i boñ loñge
224,Dieu accepte- t- il toutes les religions ou bien une seule ?,"Ba bibase gwobisô bi nlémél Djob, tole yada ndigi?"
225,"Comme ce père aimant, Dieu agit pour notre bien à long terme.","Kii nunu isañ nu gwéha, Djob a yé sal le di laa ba masé i boga ni boga"
226,"Dans certains pays, on les pousse à faire de longues études et à trouver un travail bien payé.","I biloñ bihogi, ba nyégsa boñge ba wanda i boñ bisuklu bikeñi, ni i yéñ bibôlô bi bi nti ngandak moni."
227,"Par exemple, un fils peut dire que son argent ou son bien est « corban », c’est-à-dire une offrande promise à Dieu ou au Temple, comme si ce don appartenait déjà au Temple.","Kiki bo hihéga man a nla nkal le likébla jé li yé “korban,” hala wee likébla li yé inyu Djob tole inyu témpel, kiki bo le likébla li li yé likébla li témpel."
228,"14 Dans l’Israël antique, l’intérêt que Dieu accordait au bien-être de son peuple transparaissait dans nombre de ses lois.","14 Litôñôg Djob a bé tôñ inyu loñge i bôt ba Lôk Israél i ngéda kwañ, li bé nene ikété ngandak mambén a bé ti."
229,"Ce matin- là, John s’était entaillé un doigt de la main droite en ouvrant un baril en fer-blanc.","Ndi i kegla i, Yôhanes a bi babaa i hinoo ngéda a bé yibil soso pôndi i bikei."
230,"Il écoute attentivement l’orateur à la barbe et aux cheveux blancs, portant une longue veste noire.","Mut nu a bi bok mankéé Russell mis, mu kii a bé a héba kôdi i nhénd, a ban-ga puba tjôñ ni liyéé li mpôp."
231,"Par respect pour la loi divine, ils refusent également les quatre composants majeurs du sang : les globules rouges, les globules blancs, les plaquettes et le plasma.","Lipém ba nti Mbén Djob li ñume bé bo i neebe to môga makeñi ma-na ma mboñ matjél: ditatam di nkôyôp , ditatam di mpôp , malép ma plasma  ni dibamha di maba matjél ."
232,"Un matin, à mon réveil, tout était recouvert de blanc dehors.","Kegla yada, kii me mpam, me tehe mbok yosôna i bé pôp peññ!"
233,Les chefs religieux se moquaient de nous parce que leurs églises avaient des toits en fer-blanc et pas les nôtres.,"Baéga base ba bé nol bés inyule mandap map ma base, ma bééna nyôl u bibende, ndi ki le mandap més ma bééna bé minyôl mi."
234,Les globules blancs fournissent des interférons et des interleukines avec lesquels on traite certaines affections virales ou certains cancers.,"Ditatam di mpôp di gwé disii di gwom ba nsébél le interféroñ ni interlékin, bi ba ngwélél inyu tibil pos ni ngim makon i nlôl ni bon ba minsoñ."
235,La beauté des cheveux blancs,Bilama bi ño mbu
236,"» De même, Proverbes 16:31 déclare que « les cheveux blancs sont une couronne magnifique quand ils se trouvent sur le chemin de la justice ».",Yak kaat Bingéngén 16:31 i nkal le: “Ño mbu u yé ntut lipém won u nlébna mu njel telepsép.”
237,"Au milieu du sifflement des balles, j’ai lentement levé un mouchoir blanc.","Mu kii dikoñgo di ngaa di bé di ntagbe, me bi paa puba libadô."
238,"Par conséquent, il faudra peut-être que tu expliques à ton médecin ta décision personnelle de ne pas accepter de transfusions de sang total ni d’un de ses quatre composants majeurs, c’est-à-dire les globules rouges, les globules blancs, les plaquettes et le plasma.","Jon u nlama toñle dokta makidik moñ, inyuki u nyoñ bé matjél tole môga makeñi ma-na ma matjél ma ma yé ditatam di nkôyôp, ditatam di mpôp, dibamha di maba matjél, ni malép ma plasma."
